lon,lat,elevation,when,som,moisture,temp
142.1289074,-36.74324246,436.68,01-Apr-22,2.81,34.88,85.6
142.1317818,-36.74406773,424.54,01-Apr-22,2.655,35.23,76.9
142.1303592,-36.73588476,441.27,02-Apr-22,2.52,40.4,61.7
142.1282745,-36.74396784,437.01,01-Apr-22,3.13,36.25,84.4
142.1301542,-36.73912064,441.93,01-Apr-22,2.815,35.75,73.98
142.1297978,-36.73852656,442.59,01-Apr-22,2.795,38.02,72.3
142.126578,-36.73756494,442.26,02-Apr-22,2.815,38.75,61.98
142.1306749,-36.7442114,428.48,01-Apr-22,3.185,28.1,75.85
142.1277303,-36.73664024,442.26,02-Apr-22,2.715,40.1,59.6
142.1301584,-36.74671539,423.88,01-Apr-22,2.685,28.2,72.68
142.1267015,-36.74637036,424.21,01-Apr-22,2.46,27.52,70.93
142.1279266,-36.74142644,439.96,01-Apr-22,2.95,36.8,77.25
142.1254728,-36.73992974,438.98,01-Apr-22,3.055,34.23,67.98
142.1270374,-36.74055156,441.27,01-Apr-22,3.11,32.38,82.78
142.1344783,-36.74388286,416.01,01-Apr-22,1.73,32.4,74.13
142.1286142,-36.74092366,440.94,01-Apr-22,3.03,39.25,74.15
142.1306492,-36.74646636,424.21,01-Apr-22,2.665,30.3,73.73
142.1261849,-36.74111704,439.96,01-Apr-22,2.7,35.45,77.63
142.1327438,-36.73983826,426.84,01-Apr-22,2.865,32.0,81.13
142.1323689,-36.73657826,434.38,02-Apr-22,2.915,33.2,48.63
142.1290065,-36.73882786,442.26,01-Apr-22,2.92,38.58,72.08
142.127319,-36.74457444,427.17,01-Apr-22,2.47,31.35,76.85
142.1311714,-36.74553904,424.21,01-Apr-22,2.415,32.85,76.1
142.1276173,-36.74616176,425.2,01-Apr-22,2.405,29.05,75.13
142.1304487,-36.74362816,431.76,01-Apr-22,3.0,35.08,77.8
142.1317161,-36.74314596,425.2,01-Apr-22,2.69,30.63,80.88
142.1266812,-36.74266949,434.06,01-Apr-22,2.795,37.83,83.63
142.1251673,-36.74029096,435.04,01-Apr-22,3.095,36.05,70.6
142.1290964,-36.73685146,442.59,02-Apr-22,2.685,40.42,61.0
142.1313129,-36.73892456,440.62,01-Apr-22,2.85,38.63,80.0
142.1314501,-36.73789786,441.93,01-Apr-22,2.94,36.42,71.95
142.1255271,-36.74015176,437.66,01-Apr-22,2.985,35.25,72.53
142.1242247,-36.73870536,434.06,02-Apr-22,2.785,37.65,59.75
142.1300037,-36.74379766,433.73,01-Apr-22,2.89,33.92,79.73
142.1325854,-36.73941246,431.1,01-Apr-22,2.81,33.65,73.1
142.1282233,-36.74131364,439.96,01-Apr-22,2.905,34.17,77.75
142.1277532,-36.74343694,436.35,01-Apr-22,3.01,36.3,81.28
142.1306264,-36.74282936,432.09,01-Apr-22,2.895,35.3,79.0
142.1295588,-36.74493926,434.71,01-Apr-22,3.075,34.65,79.7
142.1273512,-36.73848776,442.91,02-Apr-22,2.7,36.83,59.83
142.1296021,-36.74613604,429.13,01-Apr-22,2.95,30.63,74.55
142.1290032,-36.74369044,436.35,01-Apr-22,3.065,36.73,83.35
142.1291639,-36.74581664,433.4,01-Apr-22,3.14,33.92,79.8
142.1348687,-36.74366685,416.01,01-Apr-22,2.025,35.5,83.1
142.1324381,-36.74457084,423.56,01-Apr-22,2.68,30.63,76.68
142.1244601,-36.73812966,436.02,02-Apr-22,3.08,36.55,60.68
142.1255172,-36.73772716,439.96,02-Apr-22,2.9,38.38,60.23
142.1293546,-36.73650824,442.26,02-Apr-22,2.775,39.35,61.8
142.1309586,-36.74100146,432.41,01-Apr-22,2.76,35.5,80.1
142.1294017,-36.73916336,441.93,01-Apr-22,2.985,39.02,71.25
142.1320704,-36.73498874,428.48,02-Apr-22,2.91,35.4,62.85
142.1266758,-36.74264146,436.02,01-Apr-22,2.685,32.02,71.6
142.1301849,-36.74008124,440.29,01-Apr-22,2.845,37.02,80.6
142.134793,-36.74367464,416.01,01-Apr-22,2.015,35.6,80.98
142.130204,-36.74372136,432.74,01-Apr-22,2.98,35.08,79.28
142.1257787,-36.74030174,439.63,01-Apr-22,3.065,37.75,67.78
142.1266925,-36.74503126,424.87,01-Apr-22,2.545,28.8,72.2
142.1297981,-36.74436186,434.06,01-Apr-22,2.965,35.58,78.93
142.1329131,-36.74317656,423.56,01-Apr-22,2.585,29.23,80.08
142.1248038,-36.73678164,440.62,01-Apr-22,2.385,43.23,64.38
142.1292307,-36.73509714,442.91,01-Apr-22,2.495,42.5,63.23
142.1308313,-36.74460201,425.52,01-Apr-22,2.31,26.1,73.23
142.1331321,-36.74187816,416.34,01-Apr-22,1.88,35.67,84.68
142.1294049,-36.74378054,435.04,01-Apr-22,3.035,35.08,81.15
142.1336883,-36.74215294,416.01,01-Apr-22,1.975,35.9,84.5
142.1321089,-36.73789064,437.66,01-Apr-22,2.98,37.73,74.4
142.1322761,-36.73612756,433.07,02-Apr-22,3.155,33.63,57.85
142.1306113,-36.74648066,424.21,01-Apr-22,2.795,31.25,71.7
142.1307183,-36.74279656,432.09,01-Apr-22,2.62,29.88,78.13
142.1268769,-36.74328644,432.09,01-Apr-22,3.075,35.8,78.38
142.1297909,-36.73658716,442.26,02-Apr-22,2.815,38.67,61.78
142.1274538,-36.73625924,442.26,02-Apr-22,2.525,39.88,64.2
142.127395,-36.74333216,432.41,01-Apr-22,2.875,36.17,83.38
142.1270603,-36.74054286,441.27,01-Apr-22,3.155,31.05,82.53
142.1289285,-36.73715644,442.26,02-Apr-22,2.685,40.48,63.23
142.1261711,-36.73698996,442.26,02-Apr-22,2.52,40.83,61.43
142.1278349,-36.74656756,424.87,01-Apr-22,2.53,29.45,75.68
142.1274011,-36.73944096,442.26,01-Apr-22,3.06,34.4,72.63
142.1300177,-36.73504256,441.93,02-Apr-22,2.61,38.73,59.98
142.131087,-36.74464828,424.87,01-Apr-22,2.915,23.2,70.4
142.1252878,-36.74048924,437.34,01-Apr-22,3.2,37.1,69.98
142.1260489,-36.73873834,442.26,02-Apr-22,2.83,34.52,56.85
142.1250945,-36.73812944,438.65,02-Apr-22,2.815,37.83,62.25
142.1339341,-36.74278816,416.67,01-Apr-22,2.08,31.08,80.03
142.1331847,-36.73918436,428.48,01-Apr-22,2.97,30.8,76.15
142.1292985,-36.74503586,435.7,01-Apr-22,2.755,28.5,83.88
142.1282678,-36.74081074,440.94,01-Apr-22,3.035,36.17,78.93
142.126762,-36.74502906,424.54,01-Apr-22,2.32,33.0,83.7
142.1245682,-36.73832964,436.68,02-Apr-22,2.89,38.45,61.08
142.1267621,-36.74381604,427.17,01-Apr-22,2.625,29.82,79.45
142.1283623,-36.74004486,441.6,01-Apr-22,2.885,39.02,80.58
142.1313343,-36.73551356,436.02,02-Apr-22,2.78,35.52,61.05
142.1309584,-36.74343436,427.82,01-Apr-22,2.53,29.65,80.95
142.1330412,-36.74294198,418.64,01-Apr-22,2.93,31.82,81.05
142.1329865,-36.73804274,432.09,01-Apr-22,2.95,37.17,74.33
142.1292035,-36.73826896,442.59,01-Apr-22,2.875,38.8,78.13
142.1350292,-36.74285377,416.01,01-Apr-22,2.2,35.75,79.78
142.1291012,-36.74632674,431.1,01-Apr-22,2.875,25.75,74.25
142.1279734,-36.74141094,439.96,01-Apr-22,2.945,36.83,76.63
142.1320803,-36.74373704,424.21,01-Apr-22,2.565,34.65,79.83
142.1305474,-36.74130171,432.41,01-Apr-22,2.37,37.4,81.1
142.1324907,-36.73798806,437.66,01-Apr-22,3.075,36.5,70.15
142.1332678,-36.74109486,416.99,01-Apr-22,2.125,32.4,81.03
142.1323852,-36.73851656,437.01,01-Apr-22,2.84,37.1,80.15
142.130012,-36.74306536,434.06,01-Apr-22,2.845,35.67,82.13
142.1335483,-36.73880134,426.18,01-Apr-22,2.76,32.67,82.85
142.1262512,-36.73647576,442.59,02-Apr-22,2.58,39.75,62.95
142.132544,-36.74453054,423.23,01-Apr-22,2.61,32.15,76.55
142.1307404,-36.73841144,441.6,01-Apr-22,2.91,37.45,74.65
142.1249638,-36.73720704,440.94,02-Apr-22,2.815,37.58,65.78
142.1230373,-36.73745564,436.68,01-Apr-22,2.39,41.13,65.45
142.127952,-36.74336124,437.01,01-Apr-22,2.935,37.13,83.45
142.1321282,-36.73958426,432.74,01-Apr-22,2.925,35.13,73.33
142.12669,-36.7470464,423.56,01-Apr-22,2.585,28.35,70.38
142.1312068,-36.73629184,437.66,02-Apr-22,2.615,36.25,65.25
142.1304228,-36.74387934,429.79,01-Apr-22,2.76,33.92,84.45
142.1290928,-36.74389944,436.02,01-Apr-22,3.14,35.4,80.68
142.1349426,-36.74024181,416.99,01-Apr-22,2.45,33.88,83.48
142.1289793,-36.73592386,443.24,02-Apr-22,2.66,39.83,62.58
142.1280989,-36.73577256,442.59,02-Apr-22,2.355,40.77,62.35
142.126009,-36.73997076,439.63,01-Apr-22,3.165,35.4,72.48
142.1267474,-36.74576614,424.54,01-Apr-22,2.375,31.75,78.03
142.129718,-36.74536476,432.74,01-Apr-22,3.0,28.6,74.43
142.1309665,-36.74051476,434.06,01-Apr-22,2.895,36.35,81.95
142.1271616,-36.74730976,422.9,01-Apr-22,2.64,30.65,78.0
142.1273844,-36.74187576,439.3,01-Apr-22,2.8,36.83,78.18
142.1305762,-36.7441838,429.46,01-Apr-22,2.945,27.88,76.5
142.133399,-36.73910286,427.49,01-Apr-22,2.86,32.77,75.03
142.126056,-36.73898056,441.27,02-Apr-22,2.74,36.63,61.03
142.1314802,-36.73667164,437.34,02-Apr-22,2.82,33.15,58.3
142.1279224,-36.74483314,431.76,01-Apr-22,3.1,35.48,77.88
142.1314099,-36.74401038,424.87,01-Apr-22,2.7,35.5,81.65
142.130105,-36.74205824,433.73,01-Apr-22,2.655,36.92,85.48
142.1292503,-36.74554026,434.38,01-Apr-22,2.76,24.95,77.25
142.1286842,-36.73773554,442.59,02-Apr-22,2.695,39.33,59.78
142.1345227,-36.7394465,422.9,01-Apr-22,2.7,35.0,82.1
142.1288784,-36.74009204,441.6,01-Apr-22,2.735,36.35,80.98
142.1326211,-36.74232724,416.99,01-Apr-22,2.565,32.23,79.43
142.1347254,-36.7413642,416.99,01-Apr-22,2.035,33.23,76.68
142.1263713,-36.73837436,442.59,02-Apr-22,3.185,33.02,64.83
142.1317143,-36.74166631,426.18,01-Apr-22,2.93,31.55,77.48
142.1351155,-36.7428043,416.34,01-Apr-22,2.2,35.75,81.18
142.1262188,-36.73770164,442.26,02-Apr-22,2.735,36.77,61.75
142.129825,-36.74167864,435.7,01-Apr-22,2.44,37.7,87.85
142.1286263,-36.73848866,442.59,01-Apr-22,2.74,39.63,78.9
142.1307302,-36.74416679,428.48,01-Apr-22,3.195,26.18,75.18
142.1300276,-36.73722424,442.26,02-Apr-22,2.72,38.1,54.55
142.13481,-36.74122515,417.32,01-Apr-22,2.275,32.95,77.6
142.1303729,-36.73685176,441.93,02-Apr-22,2.685,40.13,63.23
142.1304898,-36.73923766,441.6,01-Apr-22,2.67,38.83,81.13
142.1246508,-36.73975954,434.71,01-Apr-22,3.275,32.75,74.38
142.1281342,-36.74110636,440.62,01-Apr-22,3.1,38.95,73.78
142.1304727,-36.74576423,426.51,01-Apr-22,3.035,23.73,71.48
142.1318371,-36.74431624,424.21,01-Apr-22,2.645,31.4,75.8
142.1285229,-36.74095846,440.94,01-Apr-22,2.945,37.88,74.83
142.1315052,-36.74298134,425.52,01-Apr-22,2.625,29.28,78.55
142.1338684,-36.74305424,416.67,01-Apr-22,2.07,35.48,81.45
142.1340172,-36.74153906,416.01,01-Apr-22,1.76,37.52,84.83
142.1340472,-36.74330593,416.34,01-Apr-22,2.52,30.33,79.18
142.1238394,-36.73884956,432.74,02-Apr-22,2.835,35.88,60.35
142.1308775,-36.74273596,431.1,01-Apr-22,2.625,26.98,79.35
142.1260772,-36.73726934,442.26,02-Apr-22,2.84,39.25,58.95
142.1274286,-36.74404826,427.82,01-Apr-22,2.915,35.25,86.68
142.1273556,-36.74140036,439.63,01-Apr-22,3.135,37.1,73.68
142.130566,-36.74333874,430.12,01-Apr-22,2.985,37.4,85.3
142.1258913,-36.73661276,442.59,02-Apr-22,2.82,38.58,63.65
142.1329356,-36.74268186,419.95,01-Apr-22,2.65,31.5,84.68
142.131402,-36.74569616,423.88,01-Apr-22,2.635,29.78,74.3
142.1305877,-36.73676996,441.6,02-Apr-22,2.625,36.83,63.95
142.130998,-36.74141644,430.12,01-Apr-22,3.0,31.85,81.98
142.1300337,-36.74305476,434.06,01-Apr-22,2.825,35.45,81.9
142.1291311,-36.73537996,442.91,02-Apr-22,2.695,38.42,61.93
142.1313686,-36.73841486,441.27,01-Apr-22,2.73,35.1,69.93
142.1270129,-36.73691564,442.26,02-Apr-22,2.885,40.3,59.68
142.133394,-36.74372094,418.96,01-Apr-22,2.585,30.98,77.1
142.1325437,-36.74428926,423.56,01-Apr-22,2.625,29.65,74.75
142.1269437,-36.74131464,439.96,01-Apr-22,3.12,33.52,73.85
142.1310656,-36.74290564,427.17,01-Apr-22,2.815,30.05,81.95
142.1288289,-36.73671054,442.59,02-Apr-22,2.975,38.48,61.88
142.1297669,-36.73659626,442.26,02-Apr-22,2.755,38.3,61.68
142.1332959,-36.73889724,427.49,01-Apr-22,2.78,32.73,83.7
142.1264029,-36.74030706,440.62,01-Apr-22,3.275,34.13,71.55
142.1330844,-36.74335274,421.92,01-Apr-22,2.665,32.45,80.85
142.1282519,-36.74397634,436.68,01-Apr-22,3.065,36.38,85.68
142.124139,-36.73849524,435.37,02-Apr-22,2.785,38.27,58.78
142.1244122,-36.73814796,436.02,02-Apr-22,3.055,38.73,60.75
142.1332737,-36.74230854,416.01,01-Apr-22,2.19,33.0,83.23
142.1267095,-36.74676797,423.88,01-Apr-22,2.35,31.5,76.38
142.1328591,-36.74465546,422.9,01-Apr-22,2.41,29.78,75.5
142.1268597,-36.73721406,442.26,02-Apr-22,2.89,39.92,60.8
142.1308766,-36.74129484,430.77,01-Apr-22,2.72,34.48,84.5
142.1322746,-36.74541498,419.95,01-Apr-22,2.47,23.27,71.58
142.1235279,-36.73775324,436.68,02-Apr-22,2.72,38.3,61.25
142.1334876,-36.74319904,418.31,01-Apr-22,2.655,30.9,83.7
142.1317048,-36.73828906,440.62,01-Apr-22,2.73,38.65,70.28
142.1303086,-36.73711734,441.93,02-Apr-22,2.625,37.27,55.7
142.1331867,-36.74233758,416.67,01-Apr-22,2.195,31.38,83.03
142.1297984,-36.74290116,435.04,01-Apr-22,2.845,37.08,83.8
142.1313236,-36.73576144,434.71,02-Apr-22,2.745,36.7,62.28
142.1289226,-36.74153374,439.63,01-Apr-22,2.53,35.77,85.63
142.1351019,-36.74095882,417.32,01-Apr-22,1.8,34.63,80.18
142.1245225,-36.73786324,437.99,02-Apr-22,3.015,38.55,58.7
